url,Course Title,Course Headline,Instructor,off_price,orig_price,Rating,Number of Ratings,Course Length,Number of Lectures,Difficulity,Subscribers
https://www.udemy.com/course/total-comptia-security-certification-sy0-601/,TOTAL: CompTIA Security+ Certification (SY0-601),Everything you need to pass the CompTIA Security+ (SY0-601) exam from Mike Meyers and Dan Lachance,"Total Seminars • 750,000+ Enrollments, Dan Lachance",14.99,89.99,4.6,1162,19.5,164,Intermediate,7826 
https://www.udemy.com/course/website-hacking-penetration-testing-bug-bounty-hunting-live-attacks/,Ethical Hacking / Penetration Testing & Bug Bounty Hunting,"Complete Practical Course on Ethical Hacking, Penetration Testing and Bug Bounty Hunting with Live Attacks","Rohit Gautam, Shifa Cyclewala, Hacktify Cyber Security",14.99,89.99,4.6,1161,11,130,All Levels,5482 
https://www.udemy.com/course/deploy-java-spring-boot-to-aws-amazon-web-service/,Learn AWS - Deploy Java Spring Boot to AWS Elastic Beanstalk,Learn AWS deploying Java Spring Boot Apps to AWS Elastic Beanstalk. Take Java Spring Boot REST APIs & Full Stack to AWS.,in28Minutes Official,14.99,89.99,4.6,1161,6.5,65,Beginner,20849 
https://www.udemy.com/course/cism-domain2/,CISM Certification: CISM Domain 2 Video Boot Camp 2021,Certified Information Security Manager (CISM) Domain 2 - Get 10 hours of videos and downloadable lecture slides.,"Thor Pedersen | 240,000+ Enrollments Worldwide, ThorTeaches.com LLC",17.99,99.99,4.7,1159,10,81,All Levels,6843 
https://www.udemy.com/course/uml-fundamentals/,UML Fundamentals,A Practical Course That Teaches UML  Fundamentals,Infinite Skills,14.99,49.99,4.2,1159,6,62,All Levels,6230 
https://www.udemy.com/course/red-hat-certified-system-administrator-exam-ex200-rhcsa/,RHCSA Exam Training by Infinite Skills,A detailed course that covers the requirements for passing the Red Hat Certified System Administrator ( Exam EX200 ),Infinite Skills,14.99,49.99,3.8,1156,6.5,101,All Levels,7222 
https://www.udemy.com/course/aws-eks-kubernetes-masterclass-devops-microservices/,"AWS EKS Kubernetes-Masterclass | DevOps, Microservices","Docker, EBS, RDS, CLB, NLB, ALB, Fargate, ECR, CloudWatch, Route53, Certificate Manager, X-Ray, Ingress, Autoscaling,SNS","Kalyan Reddy Daida | DevOps & SRE Architect on AWS, Azure & Google Cloud Platforms",14.99,19.99,4.6,1154,19,162,All Levels,27395 
https://www.udemy.com/course/azure-kubernetes-service-with-azure-devops-and-terraform/,Azure Kubernetes Service with Azure DevOps and Terraform,"Docker, AKS, Azure Disks, DevOps, Virtual Nodes, ACR, DNS Zones, Active Directory, Kubernetes RBAC, Ingress, Terraform","Kalyan Reddy Daida | DevOps & SRE Architect on AWS, Azure & Google Cloud Platforms",14.99,19.99,4.5,1153,27.5,212,All Levels,9940 
https://www.udemy.com/course/iqbba-certified-foundation-level-business-analyst-cflba/,IQBBA Certified Foundation Level Business Analyst (CFLBA),Be an IQBBA certified business analyst and Learn the basics of Software Business Analysis and Requirements Engineering,"Maged Koshty, Sarah Hunter",14.99,89.99,4.4,1150,7.5,75,Beginner,5439 
https://www.udemy.com/course/sql-tuning/,SQL Tuning,Learn how to formulate and tune SQL statements for optimal performance,Amarnath Reddy,14.99,89.99,4.4,1145,3,61,Intermediate,7787 
https://www.udemy.com/course/python-programming-for-cisco-network-engineers/,"Python Programming for Network Engineers: Cisco, Netmiko ++","Network Programmability and Network Automation using GNS3 and Python for Cisco engineers: Telnet, SSH, Paramiko, Netmiko","David Bombal, Experts with David Bombal",14.99,19.99,4.7,1145,6,31,Beginner,12423 
https://www.udemy.com/course/awsbestpractices/,Basic AWS Architecture Best Practices - 1 Hour Crash Course,"Learn High-level AWS design best practices including cost management, serverless, databases, availability, and much more",Rick Crisci,14.99,19.99,4.5,1144,1.5,13,All Levels,14108 
https://www.udemy.com/course/cicd-pipelines-using-azure-devops/,CI/CD Pipelines using Azure DevOps,Create end-to-end DevOps pipelines using the Azure DevOps Platform,Charles Aylward,14.99,19.99,4.4,1148,6.5,70,Intermediate,7190 
https://www.udemy.com/course/cyber-security-and-internet-safety/,Cyber Security: Beginner's Training Guide to Online Safety!,"Tips and tricks that teach you how to be safer online so you can prevent malware infections, scams, and identity theft.",Jeff Przybylski,14.99,19.99,4.6,1141,3.5,52,Beginner,4677 
https://www.udemy.com/course/ms-100-certification/,Microsoft MS-100 Certification M365 Identity and Services,Pass the MS-100 exam by completing this course and start your path with M365!,"Skylines Academy, David Hood",14.99,89.99,4.5,1152,4,22,Intermediate,3249 
https://www.udemy.com/course/from-0-to-1-data-structures/,From 0 to 1: Data Structures & Algorithms in Java,Learn so you can see it with your eyes closed,Loony Corn,14.99,89.99,4.2,1136,15,67,All Levels,10280 
https://www.udemy.com/course/-introduction/,C*5 Introduction - This course is scheduled to be retired,Please be aware that this course will be retired,Ludmila Vrazelova,14.99,29.99,4.6,1137,30 total min,8,Beginner,2850 
https://www.udemy.com/course/cnc-programming-using-g-code/,Introduction to CNC Programming,Learn to program CNC Routers and CNC Milling machines that use the GCODE language.,Marc Cronin,14.99,39.99,4.5,1135,1.5,24,Beginner,4603 
https://www.udemy.com/course/internet-of-things-the-mega-course/,Internet of Things (IoT) - The Mega Course,Make Your Surroundings a Better Place with exciting projects on IoT,Ritvik Dave,14.99,89.99,4.4,1134,3.5,52,All Levels,6484 
https://www.udemy.com/course/ccna-cisco-200-125-exam-complete-guide/,CCNA 2020 - CCNA 200-301 exam - a complete guide - Cisco,"Includes unique videos presenting REAL Cisco routers, switches, firewalls, access points, cables, connectors, and labs",Marious Kuriata,14.99,34.99,4.5,1129,25.5,192,All Levels,6317 
https://www.udemy.com/course/sap-mm-training-course/,SAP MM (Materials Management) - Configuration and End User,The course covers both configuration and end-user processes for SAP MM Module,Rana W Mehmood,14.99,89.99,4.2,1126,31,18,All Levels,6338 
https://www.udemy.com/course/the-redteam-blueprint/,The RedTeam Blueprint - A Unique Guide To Ethical Hacking,Learn what it really takes to be an Ethical Hacker for Silicon Valley Companies. The TRUE Blueprint to Ethical Hacking.,Brandon Dennis,14.99,19.99,4.5,1125,30.5,268,All Levels,38489 
https://www.udemy.com/course/automation-with-ansible-playbooks/,Automation with Ansible Playbooks,Ansible to automate local and cloud  configuration management tasks with Playbooks,Narendra P,14.99,19.99,4.6,1123,17.5,70,Beginner,6527 
https://www.udemy.com/course/learn-scada-in-a-day-starting-from-scratch/,"Learn SCADA from Scratch - Design, Program and Interface",Learn and practice SCADA in open source software,"Rajvir Singh, Rajvir Singh",14.99,49.99,4.0,1120,7,60,Intermediate,6933 
https://www.udemy.com/course/python-for-beginners-course-in-depth/,Python For Beginners Course In-Depth,This course is a depth introduction to both fundamental python programming concepts and the Python programming language.,Horizon Tech,14.99,89.99,4.1,1121,7,83,Beginner,137063 
https://www.udemy.com/course/new-relic-apm-application-performance-management-for-devops/,New Relic APM: Application Performance Management for DevOps,Monitor the application performance and diagnose the production issues using New Relic APM,Aref K.,14.99,89.99,4.2,1119,2.5,21,All Levels,5086 
https://www.udemy.com/course/python-for-pentesters/,Python for Penetration Testers,Hacking with Python,Cristi Zot,14.99,89.99,4.3,1119,2,11,Intermediate,57043 
https://www.udemy.com/course/it-basics-for-end-users-and-helpdesk-staff/,Computer Basics - Windows 7/10 - Desktop IT Support Training,"Computer basics & troubleshooting skills for IT helpdesk support technicians, fixes for printers, email & slow computers",John Courtenay,14.99,19.99,3.9,1117,32 total min,17,Beginner,39586 
https://www.udemy.com/course/azuredp201/,AWS Certified Cloud Practitioner Video Course + Practice Tst,AWS Certified Cloud Practitioner || 100% Syllabus || 16+ Hrs || Practice Tests || Quizzes ||  PPT || Demo || AWS CLF-C01,"Eshant Garg | AWS Certified Cloud Practitioner | LearnCloud.Info | 100,000+ Enrollments",14.99,19.99,4.8,1117,18,269,Beginner,7099 
https://www.udemy.com/course/database-management-systems/,Database Management System from scratch - Part 1,Learn Database Management Systems from scratch as Database Management System forms the core of computer science,Vignesh Sekar,14.99,89.99,4.6,1111,12,105,All Levels,4402 
https://www.udemy.com/course/valaxy-linux/,Linux for Cloud & DevOps Engineers,"Linux basics about files, directories, installations, networking, system configuration, user management etc...",Valaxy Technologies | AR Shankar,14.99,34.99,4.6,1119,4,40,Beginner,41619 
https://www.udemy.com/course/stm32f4-arm-cortex-mx-custom-bootloader-development/,STM32Fx Microcontroller Custom Bootloader Development,Learn fundamentals of Bootloader Development for your ARM Cortex Mx based STM32Fx Microcontroller,"FastBit Embedded Brain Academy, Kiran Nayak",14.99,34.99,4.7,1113,7.5,74,Beginner,7553 
https://www.udemy.com/course/complete-exchange-2013-practical-guide/,Complete Exchange 2013 and 2016 Practical Guide,"Everything you need to know on installing, setting up, and managing an Exchange 2013 and Exchange 2016 environment.",Mike Walton,17.99,99.99,4.6,1111,8,118,All Levels,6351 
https://www.udemy.com/course/windows-server-2019-training/,Windows Server 2019 Training for Beginners,"Learn what's new with Server 2019, setup a lab environment, learn about windows domains and much more!",Paul Hill,14.99,89.99,4.6,1110,2.5,28,Beginner,4789 
https://www.udemy.com/course/conversation-on-cryptography-a-total-course-w-mike-meyers/,TOTAL: Conversation on Cryptography: w/ Mike Meyers,Dive into cryptography with The Alpha Geek Mike Meyers and Total Seminars team. Learn cyber security / ethical hacking.,"Total Seminars • 750,000+ Enrollments, Mike Meyers",18.99,49.99,4.8,1108,2.5,10,Beginner,3908 
https://www.udemy.com/course/advanced-algorithms-in-java/,Advanced Algorithms (Graph Algorithms) in Java,"Breadth-First Search, Depth-First Search, Shortest Path, Arbitrage, Strongly Connected Components and Maximum Flow",Holczer Balazs,14.99,89.99,4.6,1108,11,88,All Levels,13085 
https://www.udemy.com/course/mstest-unit-testing-tutorial-for-beginners/,MSTest Unit Testing Tutorial for beginners : C# Unit Testing,Learn how to write effective unit tests using Microsoft MSTest framework to build high quality software applications,Venkat Kud,14.99,44.99,4.7,1096,4,42,All Levels,4479 
https://www.udemy.com/course/centos-7-linux-server-administration-alternative-to-red-hat-enterprise/,CentOS 7 Linux Server: Alternative to Red Hat Enterprise,Learn CentOS/Red Hat Server administration with this step-by-step course for beginners.,Cody Ray Miller,14.99,89.99,4.5,1096,4.5,44,Beginner,5913 
https://www.udemy.com/course/ultimate-ethical-hacking/,Ultimate Ethical Hacking and Penetration Testing (UEH),Learn and Practice the Techniques of Hacking and Penetration Testing,Naga Sai Nikhil,24.99,,4.2,1099,56,341,Beginner,101063 
https://www.udemy.com/course/windows-server-update-services-wsus/,Windows Server Update Services (WSUS) Training For Beginners,"Setup your lab, Install WSUS, administrate your WSUS server and clients, learn WSUS troubleshooting and MUCH more...",Paul Hill,14.99,89.99,4.6,1094,2.5,23,Beginner,4522 
https://www.udemy.com/course/cisco-ccna-course/,Cisco CCNA 200-301 - Your Guide to Passing - 2021,Learn how to pass the CCNA 200-301 exam. All of the new CCNA 200-301 exam topics covered plus networking for beginners,Matt Carey,15.99,19.99,4.5,1085,18.5,128,All Levels,4337 
https://www.udemy.com/course/hashicorp-vault/,Getting Started with HashiCorp Vault (Updated for 2021),"Learn how to deploy, manage, & integrate Vault while preparing for the HashiCorp Certified Vault Associate certification",Bryan Krausen,34.99,,4.4,1084,8,66,All Levels,5240 
https://www.udemy.com/course/mastering-modbus-tcpip-network-communication/,Mastering Modbus TCP/IP Network Communication,"Learn how to design, build and troubleshoot Modbus TCP/IP client-server networks",Emile Ackbarali,21.99,34.99,4.6,1085,3,73,Intermediate,4899 
https://www.udemy.com/course/dart-intermediate-course/,Dart - Intermediate Course,Continuing on the beginners course,Bryan Cairns,14.99,24.99,4.4,1085,2,28,Intermediate,72304 
https://www.udemy.com/course/exam-microsoft-azure-4/,AI-900 Microsoft Azure AI Fundamentals Certification 2021,AI-900 Microsoft Azure AI Fundamentals Preparation Course,Alan Rodrigues,14.99,89.99,4.6,1086,5.5,96,All Levels,5309 
https://www.udemy.com/course/risk-management-mastering-fmeafmeca-criticality-matrix/,Risk Management: Master FMEA/FMECA & Criticality from A to Z,Become an expert in Risk Analysis and Management by applying the most widely used and accepted methodology: FMEA/FMECA,Marco CATANOSSI,14.99,89.99,4.2,1079,2,40,All Levels,4234 
https://www.udemy.com/course/kafka-ksql/,Apache Kafka Series - KSQL on ksqlDB for Stream Processing !,Use SQL on Apache Kafka with Confluent ksqlDB! Build an entire taxi booking application based on KSQL stream processing,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, Simon Aubury",14.99,89.99,4.6,1077,4,38,Beginner,9235 
https://www.udemy.com/course/vsphere65foundations2/,Clear and Simple VMware vSphere 6.5 Foundations VCP - Part 2,"Want to learn about VMware vSphere? This course is full of demos, diagrams, and clear explanations of vSphere concepts.",Rick Crisci,14.99,29.99,4.6,1075,4,39,Intermediate,6923 
https://www.udemy.com/course/hyper-disambiguated-excel-vba-programming/,Excel VBA Macros: Hyper-disambiguated Excel VBA Programming,"Learn Excel VBA macros, using clean, clear VBA programming techniques and code that you fully understand",Grant Gamble,14.99,89.99,4.4,1072,11.5,75,Beginner,7381 
https://www.udemy.com/course/basic-python-course-for-beginner/,Python Course From Basic to Advanced,Get started with Python programming from scratch with hands-on exercises in this beginner friendly Python tutorial!,"Code Warriors, Kaustubh Tripathi",14.99,19.99,4.2,1069,7.5,20,Beginner,80871 
https://www.udemy.com/course/sharepoint-2019-2016-complete-boot-camp-5-course-bundle/,Mastering SharePoint 2021 A-Z Complete Boot Camp 5-1(13.5hr),"5-1 Course. O365 SharePoint 2021/2019/2016/Online Power User/Admin/Developer.13.5hr. LABs. FORMS, FLOWS TEAMS PowerShell",NPM Global Technologies,14.99,79.99,4.1,1067,14.5,163,All Levels,6251 
https://www.udemy.com/course/it-asset-management/,IT Asset Management (ITAM) - Hardware Asset Management (HAM),The ultimate course for learning everything about IT Asset Management. Includes free ITAM eBook & free process flows!,Laurence E Tindall,14.99,24.99,4.4,1066,1.5,56,All Levels,3191 
https://www.udemy.com/course/aws-certified-cloud-practitioner-certification-training/,[EXAM REVIEWER] AWS Certified Cloud Practitioner CLF-C01,Guided Video Walkthrough for the AWS Certified Cloud Practitioner CLF-C01 | 2 Practice Tests with 130 Practice Questions,"Neal Davis | AWS Certified Solutions Architect & Developer, Digital Cloud Training | AWS Certified Cloud Practitioner AWS Certified Solutions Architect, AWS Developer Associate",14.99,19.99,4.7,1061,5,58,Beginner,6771 
https://www.udemy.com/course/devops-deployment-automation-terraform-aws-docker/,"DevOps Deployment Automation with Terraform, AWS and Docker","Create production-grade scalable deployments with GitLab, EC2, ALB, ECS, ECR, VPC, S3 and Infrastructure as Code (IaC).","Mark Winterbottom, Brooke Rutherford",14.99,59.99,4.7,1059,11,105,Intermediate,8521 
https://www.udemy.com/course/awscsarch/,Become AWS Certified - Solutions Architect Associate 2018,"Everything You Need to Pass your AWS Solutions Architect - Associate Exam. Lectures, Demos, and Lab Manual & More!","Codestars by Rob Percival, Rick Crisci, Rob Percival",14.99,89.99,4.6,1058,12.5,81,All Levels,7060 
https://www.udemy.com/course/basic-cellular-networks-operator-course/,Basic Cellular Networks Operator Course,Basic Fundamentals of Cellular Network Operations,Josh Russell,14.99,74.99,4.4,1054,2,15,Beginner,2774 
https://www.udemy.com/course/robotics-for-beginners-build-time-control-robot-from-scratch/,"Hands-On Robotics with Arduino,  Build 13 robot projects","Using Arduino build a Voice control robot, Black line follower, Light follower/repeller robot, Smartphone control robot",Dinesh Tavasalkar,14.99,89.99,4.3,1054,4.5,69,All Levels,21566 
https://www.udemy.com/course/powershell-command/,Basic PowerShell commands for Windows Admin,Best course for Beginners and intermediate with quick hands on and ramp up,Shakil khan,14.99,19.99,4.2,1054,2.5,16,Intermediate,18061 
https://www.udemy.com/course/hyper-v-on-windows-server-2016-and-windows-10/,Hyper-V on Windows Server 2016 and Windows 10,From Beginner to Expert,Kevin Brown,14.99,24.99,4.6,1051,4,42,All Levels,3736 
https://www.udemy.com/course/kali-linux-hands-on-penetration-testing-labs/,Hands-on Penetration Testing Labs 1.0,Comprehensive walkthroughs of penetration testing labs,"Jesse Kurrus, M.S., OSCP, CEH, Security+, Linux+, Network+, CISSP",14.99,24.99,4.7,1049,4.5,18,Intermediate,9393 
https://www.udemy.com/course/software-architecture-case-studies/,Software Architecture Case Studies,Become an even better Software Architect by learning from real-world architecture case studies.,Memi Lavi,14.99,89.99,4.5,1045,4,57,Expert,9435 
https://www.udemy.com/course/fundamentals-of-network-security-b/,Fundamentals of Network Security,"Here we will discuss on Network Security, OSI model, Network Attack and Protection",Harish Kumar Maheshwari,14.99,19.99,3.8,1042,31 total min,7,Beginner,75788 
https://www.udemy.com/course/the-art-of-api-documentation/,The Art of API Documentation,"API Documentation 3: Teaches technical writers how to write API overview material, tutorials, etc.",Peter Gruenbaum,14.99,24.99,4.6,1041,1,14,Expert,5188 
https://www.udemy.com/course/learn-redis-and-utilize-jedis-with-spring-data-redis/,Learn Redis And Use Jedis With Spring Data Redis,"A guide to learn Redis, and build Spring application with Jedis and Spring Data Redis",Bassem Abuein,14.99,44.99,4.0,1035,3,40,All Levels,5789 
https://www.udemy.com/course/ccnp-route-300-101/,CCNP Route -300-101,Implementing Cisco IP routing  includes everything you will need to fully prepare for New CCNP Route certification,sikandar Shaik,19.99,,4.7,1034,30.5,149,All Levels,4053 
https://www.udemy.com/course/comptia-network-plus-video-training/,(NEW 2021) CompTIA Network+ (N10-008) Video Training Series,"Get ready to CRUSH your CompTIA Network+ exam, as you’re guided through every topic on the (NEW) N10-008 exam blueprint.","Experts with David Bombal, Kevin Wallace Training, LLC, David Bombal",14.99,19.99,4.7,1033,18.5,216,Beginner,38014 
https://www.udemy.com/course/test-your-c-programming-skills/,Learn C By Examples : Basics to Advanced Comprehensive Guide,"Concepts and Programming, Deep drive into Pointers, Demo of 60+ Coding Challenges, Build & Test Your C with 300+ MCQ",Sandeep Thorat,14.99,24.99,4.3,1033,15.5,254,All Levels,34006 
https://www.udemy.com/course/fundamentals-of-unix-and-linux-system-administration/,Fundamentals of Unix and Linux System Administration,Master Linux/Unix System administration through a practical and hands on approach,"Eduonix Learning Solutions, Eduonix-Tech ., Samy Eduonix",14.99,49.99,4.0,1028,23.5,109,All Levels,7950 
https://www.udemy.com/course/mastering-microsoft-windows-server/,Windows Server 2016 --  Certification 70-740 Training,A Complete Practical Training Course for Windows Server - 70-740 Certification Exam,Simply edukator,14.99,34.99,4.6,1025,8,107,All Levels,4315 
https://www.udemy.com/course/certified-information-security-manager-cism-z/,Certified Information Security Manager (CISM),Certified Information Security Manager (CISM),"Integrity Training, Stone River eLearning",14.99,89.99,4.2,1024,21.5,565,All Levels,6005 
https://www.udemy.com/course/algorithmic-problems-in-java/,"Recursion, Backtracking and Dynamic Programming in Java","Algorithmic Problems in Java with Common Interview Questions (Recursion, Backtracking and Divide and Conquer Algorithms)",Holczer Balazs,14.99,89.99,4.7,1022,10,108,All Levels,11231 
https://www.udemy.com/course/tableau-certified-associate-questions/,Tableau 2019 + Tableau 2018: Tableau CA Certification 2020,Official Tableau Certified Associate Certification Syllabus + 2 Mock Exams! Learn Tableau to get Associate Certification,Emin Cengay | Tableau Developer,14.99,89.99,4.8,1021,13.5,209,Beginner,12997 
https://www.udemy.com/course/lean-six-sigma-yellow-belt/,Lean Six Sigma Yellow Belt,Earn your lean six sigma yellow belt today and become a skilled and valuable employee.,Lean Strategies International LLC,14.99,29.99,4.7,1015,8,89,All Levels,4009 
https://www.udemy.com/course/getting-started-with-cloud-computing-level-1/,Getting Started with Cloud Computing - Level 1,"Start your Journey in the Cloud Computing Revolution - What, Why and How!",Idan Gabrieli,17.99,99.99,4.3,1011,2.5,39,Beginner,13872 
https://www.udemy.com/course/terraform-on-azure/,Terraform on Azure,"Become a DevOps expert using Terraform on Azure. Deploy services like CosmosDB, Kubernetes, SQL Server, MySQL, AD, ...","Edward Viaene, Jorn Jambers",14.99,39.99,4.2,1005,8.5,64,All Levels,7187 
https://www.udemy.com/course/make_a_drone/,Make an Open Source Drone,A fun project in which you learn about drones by making one. Use the Pixhawk or Multiwii AIO flight controllers,"Dr. Peter Dalmaris, Vasanthraja A",17.99,99.99,4.6,1005,8,86,Intermediate,6915 
https://www.udemy.com/course/azure-sql-data-warehouse-synapse-analytics-service/,Azure SQL Data Warehouse Synapse Analytics Service,"Cloud Data Warehouse in Azure Synapse Analytics Service  (formerly Azure SQL Data Warehouse). [Covered: DP-200, DP-201]","Eshant Garg | AWS Certified Cloud Practitioner | LearnCloud.Info | 100,000+ Enrollments",14.99,24.99,4.6,1002,7,73,Beginner,5986 
https://www.udemy.com/course/implementing-microsoft-azure-infrastructure-solutions-70533/,"Azure Bundle Prep for AZ-900 , AZ-103 and Az-104",Prepare and Learn for Azure certifications - Learn it the right way,Anand Rao Nednur,14.99,89.99,4.1,1001,18,277,Intermediate,7745 
https://www.udemy.com/course/how-to-build-a-computer-a-beginners-guide/,How To Build a Computer: A Beginner's Guide,"Build a computer from scratch, while learning about each component and how they work along the way.",Nathan Cope,14.99,49.99,4.4,999,12.5,83,Beginner,7174 
https://www.udemy.com/course/java-programming-step-by-step-from-a-to-z/,Java Programming: Step by Step from A to Z,Everything you need to know about Java programming to make you first steps as a software engineer,Holczer Balazs,14.99,89.99,4.4,995,9,106,All Levels,17356 
https://www.udemy.com/course/fortigate-admin-crash-course/,Fortigate Firewall - Admin Crash Course,Learn to administrate your fortigate Firewall in both NAT and Transparent Mode,Ofer Shmueli,17.99,99.99,4.5,993,3,47,All Levels,3756 
https://www.udemy.com/course/java-ee-with-vaadin-spring-boot-and-maven/,"Java EE with Vaadin, Spring Boot and Maven","Vaadin Framework, Spring, Spring Security, Spring Boot, Maven, JPA, JBoss - WildFly",Holczer Balazs,14.99,89.99,4.5,990,18,170,All Levels,5694 
https://www.udemy.com/course/apache-flink-a-real-time-hands-on-course-on-flink/,Apache Flink | A Real Time & Hands-On course on Flink,"Complete, In-depth & HANDS-ON practical course on a technology better than Spark for Stream processing i.e. Apache Flink",J Garg - Real Time Learning,14.99,39.99,4.3,988,6,55,All Levels,8125 
https://www.udemy.com/course/reverse-engineering-debugging-and-malware-analysis-2021/,"Reverse Engineering, Debugging and Malware Analysis - 2021","Learn Reverse Engineering, Debugging and Malware Analysis Fundamentals by lots of Practical Examples Reverse Engineering",TechBinz Academy,14.99,89.99,3.9,991,1.5,14,All Levels,120795 
https://www.udemy.com/course/abap-for-hana/,SAP ABAP on HANA Training for Beginners,Learn ABAP on HANA with step by step (Hands-on approach) | 30+  code example | HANA | CDS | AMDP | ADT | ADBC | ALV IDA,Smart Logic Academy,14.99,89.99,4.3,983,6,68,Beginner,4473 
https://www.udemy.com/course/snowflake-data-warehouse/,Snowflake for Developers,Snowflake Cloud Datawarehouse-Fast Track,Ashish Khaitan,14.99,29.99,4.4,985,4.5,23,All Levels,5026 
https://www.udemy.com/course/virtual-private-network/,"Virtual Private Networks for beginners - VPN, Cisco training","Learn how VPN works and discover protocols like PPTP, L2TP, IPSec and SSL. Build your own VPN network at home. Security.",Marious Kuriata,14.99,24.99,4.2,983,5,31,All Levels,9103 
https://www.udemy.com/course/spring-boot-security-and-oauth2/,Spring Boot Security and oAuth2 in depth from scratch,Learn Spring Security and Oauth2 step by step with practical examples,Sivaprasad Valluru,19.99,,4.4,984,6,23,All Levels,5052 
https://www.udemy.com/course/introduction-to-ai-machine-learning-and-data-science/,"Introduction to AI, Machine Learning and Data Science 2021","Introductory Course for Beginners to AI, Machine Learning, Data Science, Deep Learning, Supervised and Unsupervised ML",Pradeep D,14.99,89.99,3.2,981,32 total min,15,Beginner,28899 
https://www.udemy.com/course/the-simplest-guide-to-sas-programming-for-absolute-beginners/,The Simplest Guide to SAS Programming- SAS Base-SAS Advanced,"Learn SAS programming for Data Analysis, Data Science, Data Visualization | SAS Certitication | SAS Base | SAS Advanced",Aslam Khan,14.99,89.99,4.5,979,12,117,All Levels,4392 
https://www.udemy.com/course/agile-requirements-and-planning-for-scrum-projects/,"Agile Project Management: Requirements,Planning and Tracking","Learn about User Stories, Backlog management, Planning Poker, Story points and Velocity,Burn up and Burn down charts",Mona Shokrof,14.99,34.99,4.3,974,1.5,26,Beginner,3301 
https://www.udemy.com/course/vlsi-academy/,VLSI - Essential concepts and detailed interview guide,VLSI Academy,Kunal Ghosh,14.99,89.99,4.5,974,11.5,72,All Levels,11803 
https://www.udemy.com/course/learning-cisco-unified-computing-system-ucs/,Learning Cisco Unified Computing System - UCS,Your guide to complete mastery over Cisco's UCS!,Jason Lunde,64.99,,4.5,973,10.5,55,Intermediate,3516 
https://www.udemy.com/course/selenium-working-with-elements/,Selenium WebDriver-Working With Elements,"Master web element identification, manipulation, and interrogation using Selenium WebDriver",Nikolay Advolodkin,14.99,19.99,4.3,972,5,92,Intermediate,4317 
https://www.udemy.com/course/vb-scripting-fundamentals/,VBScripting Fundamentals (Updated 2021),Simplest Form of Automation,Coding Gears | Train Your Brain,14.99,74.99,4.6,967,11,143,All Levels,5202 
https://www.udemy.com/course/angular-all-you-need-to-know/,"Angular 11 Masterclass with TypeScript, Firebase, & Material","Master and build reactive Single Page Applications(SPA) from scratch using Angular (formerly ""Angular 2"" or ""AngularJS"")",Siddharth Ajmera,14.99,84.99,4.3,966,17,111,Beginner,54731 
https://www.udemy.com/course/microservices-rest-apis-using-spring-data-rest/,REST APIs using Spring Data REST,Build an end to end REST API  Project in easy steps,Bharath Thippireddy,14.99,29.99,4.6,964,5,101,All Levels,6531 
https://www.udemy.com/course/ms100course/,MS-100 Microsoft 365 Identity and Services Course with Sims,Get prepared for the MS-100 exam with instructor led labs and hands simulations available 24/7,John Christopher,14.99,39.99,4.6,964,10.5,91,All Levels,3824 
https://www.udemy.com/course/learn-the-essentials-of-vhdl-and-fpga-development/,Learn the Fundamentals of VHDL and FPGA Development,You will learn how to start with VHDL and FPGA Programming.,Jordan Christman,14.99,89.99,4.3,963,17.5,126,All Levels,5576 
https://www.udemy.com/course/comptia-security-certification-sy0-401-2014-objectives/,CompTIA Security+ Certification - SY0-401 (2014 Objectives),Study for the CompTIA Security+ Certification with Infinite Skills,Infinite Skills,14.99,49.99,4.4,963,9,105,All Levels,7111 
https://www.udemy.com/course/technobytes-python-for-beginners/,Python for Beginners: Learn Python Programming (in Python 3),Python 101: This Python for Beginners course teaches Python in the easiest way to make you love Python. (In Python 3),TechnoBytes | Take Learning to Byte Level,14.99,89.99,4.1,961,11,33,All Levels,25568 
https://www.udemy.com/course/comptia-aplus-certification-core-1-220-1001/,CompTIA A+ 220-1001 Core 1 Lab Course with Simulations/PBQ's,CompTIA A+ 220-1001 FULL TRAINING Course with a lab base approach to learning.,"TIA Education, Andrew Ramdayal",14.99,19.99,4.6,959,14,146,All Levels,3529 
https://www.udemy.com/course/python-for-ethical-hacking/,Introduction To Python For Ethical Hacking,Learn How To Use Python for Ethical Hacking and Build an Nmap Network Scanner from Scratch,Nikhil Parekh,14.99,89.99,4.2,959,2.5,16,All Levels,50528 
https://www.udemy.com/course/the-10-day-iphone-app-bootcamp-new-ios-12-and-xcode-10/,The 10 Day iPhone App Bootcamp - NEW iOS 12 and Xcode 10,"In 10 days you can have your own app in the App Store! Learn how to make apps using Swift 4.2, Xcode 10, and iOS 12",Nick Walter,14.99,89.99,5.0,958,12,95,Beginner,5366 
https://www.udemy.com/course/hacking-real-websites-legally-2/,Learn Ethical Hacking By Hacking Real Websites Legally,Fun way to learn ethical hacking by playing online hacking games - hacking real websites legally,Paul Chin,14.99,39.99,4.6,957,4.5,33,Intermediate,93242 
https://www.udemy.com/course/cybersecurity-in-90-minutes/,Cyber Security in 90 Minutes,"Brief about the essential cybersecurity technologies, devices, and physical security mechanisms for IT organizations",Mohammad Adly,14.99,49.99,4.3,956,1.5,10,All Levels,45103 
